fk_servidor;timestamp;nome_processo;uso_cpu;uso_ram
11;2025-11-21 10:51:26;System Idle Process;0.00;0.00
11;2025-11-21 10:51:26;System;0.00;0.00
11;2025-11-21 10:51:26;Registry;0.00;0.37
11;2025-11-21 10:51:26;NisSrv.exe;0.00;0.07
11;2025-11-21 10:51:26;smss.exe;0.00;0.01
11;2025-11-21 10:51:26;dllhost.exe;0.00;0.05
11;2025-11-21 10:51:26;Notion.exe;0.00;0.76
11;2025-11-21 10:51:26;csrss.exe;0.00;0.04
11;2025-11-21 10:51:26;wininit.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.09
11;2025-11-21 10:51:26;svchost.exe;0.00;0.11
11;2025-11-21 10:51:26;services.exe;0.00;0.07
11;2025-11-21 10:51:26;lsass.exe;0.00;0.17
11;2025-11-21 10:51:26;svchost.exe;0.00;0.28
11;2025-11-21 10:51:26;fontdrvhost.exe;0.00;0.02
11;2025-11-21 10:51:26;Code.exe;0.00;0.71
11;2025-11-21 10:51:26;WUDFHost.exe;0.00;0.07
11;2025-11-21 10:51:26;svchost.exe;0.00;0.14
11;2025-11-21 10:51:26;svchost.exe;0.00;0.11
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;WUDFHost.exe;0.00;0.03
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;svchost.exe;0.00;0.10
11;2025-11-21 10:51:26;svchost.exe;0.00;0.10
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;Code.exe;0.00;4.63
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;IntelCpHDCPSvc.exe;0.00;0.03
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.11
11;2025-11-21 10:51:26;svchost.exe;0.00;0.03
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.16
11;2025-11-21 10:51:26;python3.12.exe;0.00;0.61
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.08
11;2025-11-21 10:51:26;svchost.exe;0.00;0.10
11;2025-11-21 10:51:26;node.exe;0.00;0.17
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.10
11;2025-11-21 10:51:26;WUDFHost.exe;0.00;0.12
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;powershell.exe;0.00;0.30
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;svchost.exe;0.00;0.10
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;bcmUshUpgradeService.exe;0.00;0.06
11;2025-11-21 10:51:26;WindowsTerminal.exe;0.00;0.64
11;2025-11-21 10:51:26;SystemSettings.exe;0.00;0.02
11;2025-11-21 10:51:26;svchost.exe;0.00;0.08
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;MemCompression;0.00;4.75
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.03
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;WUDFHost.exe;0.00;0.09
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.13
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.14
11;2025-11-21 10:51:26;Notion.exe;0.00;0.35
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;svchost.exe;0.00;0.11
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;spoolsv.exe;0.00;0.13
11;2025-11-21 10:51:26;svchost.exe;0.00;0.08
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;chrome.exe;0.00;0.31
11;2025-11-21 10:51:26;svchost.exe;0.00;0.14
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;bcmHostStorageService.exe;0.00;0.05
11;2025-11-21 10:51:26;bcmHostControlService.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.10
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;wlanext.exe;0.00;0.04
11;2025-11-21 10:51:26;conhost.exe;0.00;0.03
11;2025-11-21 10:51:26;svchost.exe;0.00;0.15
11;2025-11-21 10:51:26;WMIRegistrationService.exe;0.00;0.08
11;2025-11-21 10:51:26;Dell.TechHub.exe;0.00;0.46
11;2025-11-21 10:51:26;svchost.exe;0.00;0.25
11;2025-11-21 10:51:26;svchost.exe;0.00;0.11
11;2025-11-21 10:51:26;jhi_service.exe;0.00;0.04
11;2025-11-21 10:51:26;OneApp.IGCC.WinService.exe;0.00;0.20
11;2025-11-21 10:51:26;ipf_uf.exe;0.00;0.05
11;2025-11-21 10:51:26;RtkAudUService64.exe;0.00;0.08
11;2025-11-21 10:51:26;svchost.exe;0.00;0.25
11;2025-11-21 10:51:26;IntelAudioService.exe;0.00;0.18
11;2025-11-21 10:51:26;FoxitPDFReaderUpdateService.exe;0.00;0.08
11;2025-11-21 10:51:26;LMS.exe;0.00;0.12
11;2025-11-21 10:51:26;ipfsvc.exe;0.00;0.03
11;2025-11-21 10:51:26;svchost.exe;0.00;0.13
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;OfficeClickToRun.exe;0.00;0.23
11;2025-11-21 10:51:26;slack.exe;0.00;0.21
11;2025-11-21 10:51:26;OneDrive.exe;0.00;0.72
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;mysqld.exe;0.00;0.06
11;2025-11-21 10:51:26;svchost.exe;0.00;0.03
11;2025-11-21 10:51:26;WavesAudioService.exe;0.00;0.10
11;2025-11-21 10:51:26;WavesSysSvc64.exe;0.00;1.01
11;2025-11-21 10:51:26;Code.exe;0.00;1.99
11;2025-11-21 10:51:26;chrome.exe;0.00;0.97
11;2025-11-21 10:51:26;mysqld.exe;0.00;0.54
11;2025-11-21 10:51:26;conhost.exe;0.00;0.05
11;2025-11-21 10:51:26;node.exe;0.00;0.18
11;2025-11-21 10:51:26;svchost.exe;0.00;0.16
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;cmd.exe;0.00;0.02
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;Code.exe;0.00;0.67
11;2025-11-21 10:51:26;AggregatorHost.exe;0.00;0.09
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;svchost.exe;0.00;0.15
11;2025-11-21 10:51:26;Code.exe;0.00;0.61
11;2025-11-21 10:51:26;SecurityHealthSystray.exe;0.00;0.06
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.02
11;2025-11-21 10:51:26;unsecapp.exe;0.00;0.05
11;2025-11-21 10:51:26;WmiPrvSE.exe;0.00;0.15
11;2025-11-21 10:51:26;conhost.exe;0.00;0.05
11;2025-11-21 10:51:26;Discord.exe;0.00;0.20
11;2025-11-21 10:51:26;svchost.exe;0.00;0.10
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;svchost.exe;0.00;0.14
11;2025-11-21 10:51:26;Discord.exe;0.00;0.48
11;2025-11-21 10:51:26;chrome.exe;0.00;3.19
11;2025-11-21 10:51:26;svchost.exe;0.00;0.15
11;2025-11-21 10:51:26;Dell.TechHub.Instrumentation.UserProcess.exe;0.00;0.58
11;2025-11-21 10:51:26;winlogon.exe;0.00;0.08
11;2025-11-21 10:51:26;chrome.exe;0.00;0.31
11;2025-11-21 10:51:26;Notion.exe;0.00;1.14
11;2025-11-21 10:51:26;svchost.exe;0.00;0.08
11;2025-11-21 10:51:26;pet.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;Notion.exe;0.00;0.61
11;2025-11-21 10:51:26;svchost.exe;0.00;0.13
11;2025-11-21 10:51:26;Code.exe;0.00;0.81
11;2025-11-21 10:51:26;Notion.exe;0.00;0.35
11;2025-11-21 10:51:26;OneDrive.Sync.Service.exe;0.00;0.31
11;2025-11-21 10:51:26;Code.exe;0.00;3.77
11;2025-11-21 10:51:26;explorer.exe;0.00;1.71
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.06
11;2025-11-21 10:51:26;powershell.exe;0.00;0.40
11;2025-11-21 10:51:26;chrome.exe;0.00;0.24
11;2025-11-21 10:51:26;svchost.exe;0.00;0.08
11;2025-11-21 10:51:26;ApplicationFrameHost.exe;0.00;0.18
11;2025-11-21 10:51:26;powershell.exe;0.00;0.41
11;2025-11-21 10:51:26;cmd.exe;0.00;0.03
11;2025-11-21 10:51:26;svchost.exe;0.00;0.10
11;2025-11-21 10:51:26;StartMenuExperienceHost.exe;0.00;0.60
11;2025-11-21 10:51:26;PhoneExperienceHost.exe;0.00;0.82
11;2025-11-21 10:51:26;SecurityHealthService.exe;0.00;0.12
11;2025-11-21 10:51:26;conhost.exe;0.00;0.04
11;2025-11-21 10:51:26;Code.exe;0.00;0.52
11;2025-11-21 10:51:26;Code.exe;0.00;0.63
11;2025-11-21 10:51:26;slack.exe;0.00;0.62
11;2025-11-21 10:51:26;SearchIndexer.exe;0.00;0.22
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.10
11;2025-11-21 10:51:26;svchost.exe;0.00;0.13
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.18
11;2025-11-21 10:51:26;chrome.exe;0.00;1.58
11;2025-11-21 10:51:26;Code.exe;0.00;0.27
11;2025-11-21 10:51:26;conhost.exe;0.00;0.04
11;2025-11-21 10:51:26;RtkAudUService64.exe;0.00;0.09
11;2025-11-21 10:51:26;slack.exe;0.00;0.70
11;2025-11-21 10:51:26;WhatsApp.Root.exe;0.00;1.17
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;Notion.exe;0.00;0.38
11;2025-11-21 10:51:26;ServiceShell.exe;0.00;0.49
11;2025-11-21 10:51:26;chrome.exe;0.00;0.34
11;2025-11-21 10:51:26;chrome.exe;0.00;0.51
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;idea64.exe;0.00;11.30
11;2025-11-21 10:51:26;chrome.exe;0.00;2.78
11;2025-11-21 10:51:26;chrome.exe;0.00;0.75
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.07
11;2025-11-21 10:51:26;chrome.exe;0.00;0.27
11;2025-11-21 10:51:26;powershell.exe;0.00;0.29
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;WavesSvc64.exe;0.00;0.19
11;2025-11-21 10:51:26;svchost.exe;0.00;0.12
11;2025-11-21 10:51:26;conhost.exe;0.00;0.04
11;2025-11-21 10:51:26;Dell.TechHub.DataManager.SubAgent.exe;0.00;0.78
11;2025-11-21 10:51:26;powershell.exe;0.00;0.29
11;2025-11-21 10:51:26;ctfmon.exe;0.00;0.18
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.14
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.01
11;2025-11-21 10:51:26;Notion.exe;0.00;0.38
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.47
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;conhost.exe;0.00;0.05
11;2025-11-21 10:51:26;unsecapp.exe;0.00;0.05
11;2025-11-21 10:51:26;chrome.exe;0.00;1.65
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.18
11;2025-11-21 10:51:26;conhost.exe;0.00;0.05
11;2025-11-21 10:51:26;Dell.Update.SubAgent.exe;0.00;0.41
11;2025-11-21 10:51:26;Code.exe;0.00;0.77
11;2025-11-21 10:51:26;OpenConsole.exe;0.00;0.06
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.14
11;2025-11-21 10:51:26;Dell.TechHub.Analytics.SubAgent.exe;0.00;0.82
11;2025-11-21 10:51:26;conhost.exe;0.00;0.05
11;2025-11-21 10:51:26;Dell.CoreServices.Client.exe;0.00;0.97
11;2025-11-21 10:51:26;Dell.TechHub.Instrumentation.SubAgent.exe;0.00;1.34
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;Discord.exe;0.00;0.30
11;2025-11-21 10:51:26;dllhost.exe;0.00;0.11
11;2025-11-21 10:51:26;chrome.exe;0.00;1.37
11;2025-11-21 10:51:26;M365Copilot.exe;0.00;0.55
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;Discord.exe;0.00;0.50
11;2025-11-21 10:51:26;Dell.TechHub.Diagnostics.SubAgent.exe;0.00;1.07
11;2025-11-21 10:51:26;conhost.exe;0.00;0.05
11;2025-11-21 10:51:26;svchost.exe;0.00;0.15
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.01
11;2025-11-21 10:51:26;chrome.exe;0.00;0.12
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;Code.exe;0.00;1.17
11;2025-11-21 10:51:26;Code.exe;0.00;0.57
11;2025-11-21 10:51:26;csrss.exe;0.00;0.05
11;2025-11-21 10:51:26;Code.exe;0.00;0.17
11;2025-11-21 10:51:26;conhost.exe;0.00;0.04
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.05
11;2025-11-21 10:51:26;Code.exe;0.00;1.55
11;2025-11-21 10:51:26;unsecapp.exe;0.00;0.06
11;2025-11-21 10:51:26;backgroundTaskHost.exe;0.00;0.01
11;2025-11-21 10:51:26;RtkAudUService64.exe;0.00;0.08
11;2025-11-21 10:51:26;WmiApSrv.exe;0.00;0.06
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.03
11;2025-11-21 10:51:26;slack.exe;0.00;0.52
11;2025-11-21 10:51:26;FileCoAuth.exe;0.00;0.20
11;2025-11-21 10:51:26;Dell.Remediation.Agent.exe;0.00;0.60
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;SupportAssistAgent.exe;0.00;1.07
11;2025-11-21 10:51:26;svchost.exe;0.00;0.09
11;2025-11-21 10:51:26;svchost.exe;0.00;0.05
11;2025-11-21 10:51:26;fsnotifier.exe;0.00;0.02
11;2025-11-21 10:51:26;conhost.exe;0.00;0.04
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.36
11;2025-11-21 10:51:26;svchost.exe;0.00;0.07
11;2025-11-21 10:51:26;SearchHost.exe;0.00;0.73
11;2025-11-21 10:51:26;RuntimeBroker.exe;0.00;0.07
11;2025-11-21 10:51:26;jusched.exe;0.00;0.10
11;2025-11-21 10:51:26;slack.exe;0.00;0.33
11;2025-11-21 10:51:26;slack.exe;0.00;0.40
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.08
11;2025-11-21 10:51:26;dasHost.exe;0.00;0.04
11;2025-11-21 10:51:26;powershell.exe;0.00;0.32
11;2025-11-21 10:51:26;chrome.exe;0.00;0.05
11;2025-11-21 10:51:26;chrome.exe;0.00;0.87
11;2025-11-21 10:51:26;chrome.exe;0.00;0.18
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.05
11;2025-11-21 10:51:26;chrome.exe;0.00;0.49
11;2025-11-21 10:51:26;chrome.exe;0.00;0.46
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;MsMpEng.exe;0.00;1.81
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;sihost.exe;0.00;0.22
11;2025-11-21 10:51:26;svchost.exe;0.00;0.04
11;2025-11-21 10:51:26;WmiPrvSE.exe;0.00;0.20
11;2025-11-21 10:51:26;Widgets.exe;0.00;0.23
11;2025-11-21 10:51:26;powershell.exe;0.00;0.32
11;2025-11-21 10:51:26;CrossDeviceService.exe;0.00;0.45
11;2025-11-21 10:51:26;Discord.exe;0.00;0.54
11;2025-11-21 10:51:26;svchost.exe;0.00;0.21
11;2025-11-21 10:51:26;ShellExperienceHost.exe;0.00;0.25
11;2025-11-21 10:51:26;logi_lamparray_service.exe;0.00;0.07
11;2025-11-21 10:51:26;chrome.exe;0.00;0.13
11;2025-11-21 10:51:26;conhost.exe;0.00;0.04
11;2025-11-21 10:51:26;dwm.exe;0.00;0.66
11;2025-11-21 10:51:26;conhost.exe;0.00;0.04
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.05
11;2025-11-21 10:51:26;backgroundTaskHost.exe;0.00;0.22
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.03
11;2025-11-21 10:51:26;MpDefenderCoreService.exe;0.00;0.12
11;2025-11-21 10:51:26;jetbrains-toolbox.exe;0.00;2.06
11;2025-11-21 10:51:26;WidgetService.exe;0.00;0.12
11;2025-11-21 10:51:26;SearchProtocolHost.exe;0.00;0.09
11;2025-11-21 10:51:26;node.exe;0.00;0.15
11;2025-11-21 10:51:26;ONENOTEM.EXE;0.00;0.01
11;2025-11-21 10:51:26;Copilot.exe;0.00;1.02
11;2025-11-21 10:51:26;chrome.exe;0.00;0.38
11;2025-11-21 10:51:26;conhost.exe;0.00;0.04
11;2025-11-21 10:51:26;svchost.exe;0.00;0.15
11;2025-11-21 10:51:26;taskhostw.exe;0.00;0.12
11;2025-11-21 10:51:26;svchost.exe;0.00;0.06
11;2025-11-21 10:51:26;SystemSettingsBroker.exe;0.00;0.21
11;2025-11-21 10:51:26;slack.exe;0.00;1.47
11;2025-11-21 10:51:26;fontdrvhost.exe;0.00;0.04
11;2025-11-21 10:51:26;ipf_helper.exe;0.00;0.04
11;2025-11-21 10:51:26;backgroundTaskHost.exe;0.00;0.01
11;2025-11-21 10:51:26;chrome.exe;0.00;0.71
11;2025-11-21 10:51:26;msedgewebview2.exe;0.00;0.25
11;2025-11-21 10:51:26;Code.exe;0.00;0.50
11;2025-11-21 10:51:31;System Idle Process;1148.30;0.00
11;2025-11-21 10:51:31;System;3.20;0.00
11;2025-11-21 10:51:31;Registry;0.00;0.37
11;2025-11-21 10:51:31;NisSrv.exe;0.00;0.07
11;2025-11-21 10:51:31;smss.exe;0.00;0.01
11;2025-11-21 10:51:31;dllhost.exe;0.00;0.05
11;2025-11-21 10:51:31;Notion.exe;0.00;0.76
11;2025-11-21 10:51:31;csrss.exe;0.00;0.04
11;2025-11-21 10:51:31;wininit.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.09
11;2025-11-21 10:51:31;svchost.exe;0.00;0.11
11;2025-11-21 10:51:31;services.exe;0.00;0.07
11;2025-11-21 10:51:31;lsass.exe;0.00;0.17
11;2025-11-21 10:51:31;svchost.exe;1.70;0.28
11;2025-11-21 10:51:31;fontdrvhost.exe;0.00;0.02
11;2025-11-21 10:51:31;Code.exe;0.00;0.71
11;2025-11-21 10:51:31;WUDFHost.exe;0.00;0.07
11;2025-11-21 10:51:31;svchost.exe;0.30;0.14
11;2025-11-21 10:51:31;svchost.exe;0.00;0.11
11;2025-11-21 10:51:31;svchost.exe;0.00;0.07
11;2025-11-21 10:51:31;WUDFHost.exe;0.00;0.03
11;2025-11-21 10:51:31;svchost.exe;0.00;0.07
11;2025-11-21 10:51:31;svchost.exe;0.00;0.06
11;2025-11-21 10:51:31;svchost.exe;0.00;0.10
11;2025-11-21 10:51:31;svchost.exe;0.00;0.10
11;2025-11-21 10:51:31;svchost.exe;0.00;0.07
11;2025-11-21 10:51:31;svchost.exe;0.00;0.06
11;2025-11-21 10:51:31;svchost.exe;0.00;0.06
11;2025-11-21 10:51:31;svchost.exe;0.00;0.07
11;2025-11-21 10:51:31;Code.exe;0.00;4.63
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;IntelCpHDCPSvc.exe;0.00;0.03
11;2025-11-21 10:51:31;svchost.exe;0.00;0.06
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.11
11;2025-11-21 10:51:31;svchost.exe;0.00;0.03
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.16
11;2025-11-21 10:51:31;python3.12.exe;22.90;0.61
11;2025-11-21 10:51:31;svchost.exe;0.30;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.08
11;2025-11-21 10:51:31;svchost.exe;0.00;0.10
11;2025-11-21 10:51:31;node.exe;0.00;0.17
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.10
11;2025-11-21 10:51:31;WUDFHost.exe;0.00;0.12
11;2025-11-21 10:51:31;svchost.exe;0.00;0.06
11;2025-11-21 10:51:31;powershell.exe;0.00;0.30
11;2025-11-21 10:51:31;svchost.exe;0.00;0.07
11;2025-11-21 10:51:31;svchost.exe;0.00;0.10
11;2025-11-21 10:51:31;svchost.exe;0.00;0.04
11;2025-11-21 10:51:31;bcmUshUpgradeService.exe;0.00;0.06
11;2025-11-21 10:51:31;WindowsTerminal.exe;0.60;0.64
11;2025-11-21 10:51:31;SystemSettings.exe;0.00;0.02
11;2025-11-21 10:51:31;svchost.exe;0.00;0.08
11;2025-11-21 10:51:31;svchost.exe;0.00;0.04
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;MemCompression;1.20;4.75
11;2025-11-21 10:51:31;msedgewebview2.exe;0.00;0.03
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.04
11;2025-11-21 10:51:31;WUDFHost.exe;0.00;0.09
11;2025-11-21 10:51:31;svchost.exe;0.00;0.06
11;2025-11-21 10:51:31;msedgewebview2.exe;0.00;0.13
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.14
11;2025-11-21 10:51:31;Notion.exe;0.30;0.35
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.06
11;2025-11-21 10:51:31;svchost.exe;0.00;0.11
11;2025-11-21 10:51:31;svchost.exe;0.00;0.04
11;2025-11-21 10:51:31;spoolsv.exe;0.00;0.13
11;2025-11-21 10:51:31;svchost.exe;0.00;0.08
11;2025-11-21 10:51:31;svchost.exe;0.00;0.04
11;2025-11-21 10:51:31;chrome.exe;0.00;0.31
11;2025-11-21 10:51:31;svchost.exe;0.00;0.14
11;2025-11-21 10:51:31;svchost.exe;0.00;0.07
11;2025-11-21 10:51:31;bcmHostStorageService.exe;0.00;0.05
11;2025-11-21 10:51:31;bcmHostControlService.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.10
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;wlanext.exe;0.00;0.04
11;2025-11-21 10:51:31;conhost.exe;0.00;0.03
11;2025-11-21 10:51:31;svchost.exe;0.00;0.15
11;2025-11-21 10:51:31;WMIRegistrationService.exe;0.00;0.08
11;2025-11-21 10:51:31;Dell.TechHub.exe;0.00;0.46
11;2025-11-21 10:51:31;svchost.exe;0.30;0.25
11;2025-11-21 10:51:31;svchost.exe;0.00;0.11
11;2025-11-21 10:51:31;jhi_service.exe;0.00;0.04
11;2025-11-21 10:51:31;OneApp.IGCC.WinService.exe;0.00;0.20
11;2025-11-21 10:51:31;ipf_uf.exe;0.00;0.05
11;2025-11-21 10:51:31;RtkAudUService64.exe;0.00;0.08
11;2025-11-21 10:51:31;svchost.exe;0.30;0.25
11;2025-11-21 10:51:31;IntelAudioService.exe;0.00;0.18
11;2025-11-21 10:51:31;FoxitPDFReaderUpdateService.exe;0.00;0.08
11;2025-11-21 10:51:31;LMS.exe;0.00;0.12
11;2025-11-21 10:51:31;ipfsvc.exe;0.00;0.03
11;2025-11-21 10:51:31;svchost.exe;0.00;0.13
11;2025-11-21 10:51:31;svchost.exe;0.30;0.07
11;2025-11-21 10:51:31;OfficeClickToRun.exe;0.00;0.23
11;2025-11-21 10:51:31;slack.exe;0.00;0.21
11;2025-11-21 10:51:31;OneDrive.exe;0.00;0.72
11;2025-11-21 10:51:31;svchost.exe;0.00;0.06
11;2025-11-21 10:51:31;mysqld.exe;0.00;0.06
11;2025-11-21 10:51:31;svchost.exe;0.00;0.03
11;2025-11-21 10:51:31;WavesAudioService.exe;0.00;0.10
11;2025-11-21 10:51:31;WavesSysSvc64.exe;0.00;1.01
11;2025-11-21 10:51:31;Code.exe;0.90;2.00
11;2025-11-21 10:51:31;chrome.exe;0.00;0.97
11;2025-11-21 10:51:31;mysqld.exe;0.60;0.54
11;2025-11-21 10:51:31;conhost.exe;0.00;0.05
11;2025-11-21 10:51:31;node.exe;0.00;0.18
11;2025-11-21 10:51:31;svchost.exe;0.00;0.16
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;cmd.exe;0.00;0.02
11;2025-11-21 10:51:31;svchost.exe;0.00;0.04
11;2025-11-21 10:51:31;Code.exe;0.30;0.67
11;2025-11-21 10:51:31;AggregatorHost.exe;0.00;0.09
11;2025-11-21 10:51:31;svchost.exe;0.00;0.04
11;2025-11-21 10:51:31;svchost.exe;0.00;0.15
11;2025-11-21 10:51:31;Code.exe;0.30;0.61
11;2025-11-21 10:51:31;SecurityHealthSystray.exe;0.00;0.06
11;2025-11-21 10:51:31;msedgewebview2.exe;0.00;0.02
11;2025-11-21 10:51:31;unsecapp.exe;0.00;0.05
11;2025-11-21 10:51:31;WmiPrvSE.exe;0.00;0.15
11;2025-11-21 10:51:31;conhost.exe;0.00;0.05
11;2025-11-21 10:51:31;Discord.exe;0.00;0.20
11;2025-11-21 10:51:31;svchost.exe;0.00;0.10
11;2025-11-21 10:51:31;svchost.exe;0.00;0.04
11;2025-11-21 10:51:31;svchost.exe;0.00;0.14
11;2025-11-21 10:51:31;Discord.exe;0.00;0.48
11;2025-11-21 10:51:31;chrome.exe;0.00;3.19
11;2025-11-21 10:51:31;svchost.exe;0.00;0.15
11;2025-11-21 10:51:31;Dell.TechHub.Instrumentation.UserProcess.exe;0.00;0.58
11;2025-11-21 10:51:31;winlogon.exe;0.00;0.08
11;2025-11-21 10:51:31;chrome.exe;0.00;0.31
11;2025-11-21 10:51:31;Notion.exe;0.30;1.14
11;2025-11-21 10:51:31;svchost.exe;0.00;0.08
11;2025-11-21 10:51:31;pet.exe;0.00;0.05
11;2025-11-21 10:51:31;svchost.exe;0.00;0.05
11;2025-11-21 10:51:31;Notion.exe;0.30;0.61
11;2025-11-21 10:51:31;svchost.exe;1.00;0.13
